-0.47,1.09626543115932,-0.0065450878509038
-0.469875,1.09862282253059,-0.0065450878509038
-0.46975,1.10064344370595,-0.0065450878509038
-0.469625,1.10266406488132,-0.0065450878509038
-0.4695,1.10468468605669,-0.0065450878509038
-0.469375,1.10636853703616,-0.0065450878509038
-0.46925,1.10805238801563,-0.0065450878509038
-0.469125,1.110073009191,-0.0065450878509038
-0.469,1.11142008997458,-0.0065450878509038
-0.468875,1.11310394095405,-0.0065450878509038
-0.46875,1.11478779193352,-0.0065450878509038
-0.468625,1.1161348727171,-0.0065450878509038
-0.4685,1.11748195350068,-0.0065450878509038
-0.468375,1.11882903428426,-0.0065450878509038
-0.46825,1.12017611506784,-0.0065450878509038
-0.468125,1.12152319585141,-0.0065450878509038
-0.468,1.1225335064391,-0.0065450878509038
-0.467875,1.12354381702678,-0.0065450878509038
-0.46775,1.12455412761446,-0.0065450878509038
-0.467625,1.12556443820215,-0.0065450878509038
-0.4675,1.12657474878983,-0.0065450878509038
-0.467375,1.12792182957341,-0.0065450878509038
-0.46725,1.1285953699652,-0.0065450878509038
-0.467125,1.12926891035699,-0.0065450878509038
-0.467,1.13027922094467,-0.0065450878509038
-0.466875,1.13128953153236,-0.0065450878509038
-0.46675,1.13196307192414,-0.0065450878509038
-0.466625,1.13263661231593,-0.0065450878509038
-0.4665,1.13331015270772,-0.0065450878509038
-0.466375,1.13432046329541,-0.0065450878509038
-0.46625,1.1346572334913,-0.0065450878509038
-0.466125,1.13533077388309,-0.0065450878509038
-0.466,1.13600431427488,-0.0065450878509038
-0.465875,1.13667785466667,-0.0065450878509038
-0.46575,1.13735139505846,-0.0065450878509038
-0.465625,1.13768816525435,-0.0065450878509038
-0.4655,1.13836170564614,-0.0065450878509038
-0.465375,1.13869847584203,-0.0065450878509038
-0.46525,1.13937201623382,-0.0065450878509038
-0.465125,1.14004555662561,-0.0065450878509038
-0.465,1.14004555662561,-0.0065450878509038
-0.464875,1.1407190970174,-0.0065450878509038
-0.46475,1.1410558672133,-0.0065450878509038
-0.464625,1.14139263740919,-0.0065450878509038
-0.4645,1.14172940760509,-0.0065450878509038
-0.464375,1.14206617780098,-0.0065450878509038
-0.46425,1.14240294799687,-0.0065450878509038
-0.464125,1.14273971819277,-0.0065450878509038
-0.464,1.14307648838866,-0.0065450878509038
-0.463875,1.14341325858456,-0.0065450878509038
-0.46375,1.14375002878045,-0.0065450878509038
-0.463625,1.14408679897635,-0.0065450878509038
-0.4635,1.14408679897635,-0.0065450878509038
-0.463375,1.14442356917224,-0.0065450878509038
-0.46325,1.14577064995582,-0.0065450878509038
-0.463125,1.14913835191476,-0.0065450878509038
-0.463,1.15149574328603,-0.0065450878509038
-0.462875,1.15351636446139,-0.0065450878509038
-0.46275,1.15520021544087,-0.0065450878509038
-0.462625,1.15755760681213,-0.0065450878509038
-0.4625,1.15722083661623,-0.0065450878509038
-0.462375,1.15553698563676,-0.0065450878509038
-0.46225,1.15486344524497,-0.0065450878509038
